x,y
tensor(0.7212),tensor(1.2781)
tensor(0.8136),tensor(2.9218)
tensor(0.2130),tensor(0.7650)
tensor(0.0177),tensor(0.0457)
tensor(0.1031),tensor(0.2662)
tensor(2.3735),tensor(-1.0169)
tensor(0.7207),tensor(1.2772)
tensor(0.0538),tensor(-0.0058)
tensor(0.8535),tensor(3.0054)
tensor(1.0583),tensor(2.9179)
tensor(12.3442),tensor(-3.5800)
tensor(15.1052),tensor(-6.5748)
tensor(23.4506),tensor(-6.6326)
tensor(0.9066),tensor(3.1922)
tensor(0.7000),tensor(3.8808)
tensor(8.1829),tensor(3.7346)
tensor(0.0543),tensor(0.1951)
tensor(0.0047),tensor(0.0125)
tensor(0.5616),tensor(1.9775)
tensor(0.8590),tensor(2.3684)
tensor(0.7565),tensor(2.0857)
tensor(0.9208),tensor(5.1050)
tensor(4.3773),tensor(-1.8755)
tensor(0.6751),tensor(-0.0875)
tensor(13.1062),tensor(-3.8010)
tensor(11.3115),tensor(-3.2805)
tensor(6.2519),tensor(-1.9749)
tensor(5.9008),tensor(-1.8640)
tensor(0.0078),tensor(0.0207)
tensor(0.0842),tensor(0.2174)
tensor(8.4039),tensor(-2.5787)
tensor(2.6088),tensor(1.1906)
tensor(8.9092),tensor(4.0661)
tensor(1.1012),tensor(6.1053)
tensor(0.0647),tensor(0.2322)
tensor(6.1594),tensor(2.8111)
tensor(6.3263),tensor(-1.9984)
tensor(1.4643),tensor(0.4435)
tensor(13.3522),tensor(-3.8723)
tensor(1.0854),tensor(3.8977)
tensor(0.0102),tensor(0.0269)
tensor(0.2407),tensor(1.3344)
tensor(1.2614),tensor(4.5297)
tensor(1.5171),tensor(0.4594)
tensor(0.0431),tensor(0.1112)
tensor(9.0721),tensor(-2.7838)
tensor(0.5678),tensor(1.4976)
tensor(0.3847),tensor(0.8409)
tensor(1.4719),tensor(0.4458)
tensor(9.4904),tensor(4.3314)
tensor(0.6895),tensor(1.8187)
tensor(0.4534),tensor(1.1960)
tensor(0.4926),tensor(0.8731)
tensor(0.7551),tensor(1.3382)
tensor(9.8752),tensor(-3.0302)
tensor(0.9601),tensor(5.3230)
tensor(1.9491),tensor(6.9993)
tensor(0.2585),tensor(0.2475)
tensor(1.5135),tensor(0.4584)
tensor(0.6432),tensor(3.5658)
tensor(23.6214),tensor(-6.6809)
tensor(5.5610),tensor(-0.8737)
tensor(21.6481),tensor(-6.1228)
tensor(13.9507),tensor(-4.0459)
tensor(9.7111),tensor(4.4321)
tensor(15.5741),tensor(-6.7789)
tensor(0.1755),tensor(0.6304)
tensor(0.4800),tensor(2.6615)
tensor(0.1467),tensor(0.0444)
tensor(1.5836),tensor(5.6868)
tensor(2.5188),tensor(1.1496)
tensor(0.6236),tensor(1.1052)
tensor(6.2196),tensor(-1.9647)
tensor(0.8883),tensor(4.9247)
tensor(0.5458),tensor(0.1653)
tensor(0.6427),tensor(0.6153)
tensor(0.5051),tensor(1.1041)
tensor(0.1248),tensor(0.0378)
tensor(0.0277),tensor(0.0714)
tensor(10.2589),tensor(-2.9752)
tensor(2.3188),tensor(-0.9935)
tensor(9.1945),tensor(4.1963)
tensor(8.6131),tensor(-2.6429)
tensor(1.1803),tensor(4.2385)
tensor(5.9652),tensor(-0.9372)
tensor(6.5444),tensor(-2.0082)
tensor(0.0095),tensor(0.0251)
tensor(20.2373),tensor(-6.0352)
tensor(1.2300),tensor(-0.7036)
tensor(0.7204),tensor(2.5367)
tensor(1.1480),tensor(-0.1488)
tensor(0.7501),tensor(4.1588)
tensor(1.1808),tensor(4.2404)
tensor(0.5674),tensor(3.1458)
tensor(0.6513),tensor(0.6235)
tensor(0.7038),tensor(3.9018)
tensor(0.0934),tensor(-0.0270)
tensor(0.1719),tensor(0.6172)
tensor(1.6782),tensor(-0.2175)
tensor(20.6907),tensor(-6.1704)
tensor(11.0517),tensor(-3.2052)
tensor(21.2124),tensor(-6.3260)
tensor(14.2346),tensor(-4.1282)
tensor(10.2049),tensor(-1.6032)
tensor(0.8222),tensor(4.5586)
tensor(0.5085),tensor(0.9011)
tensor(0.2739),tensor(0.7418)
tensor(12.2089),tensor(-3.5408)
tensor(1.4802),tensor(0.4483)
tensor(1.9899),tensor(0.9082)
tensor(0.0063),tensor(0.0167)
tensor(0.2128),tensor(0.7643)
tensor(23.6027),tensor(-6.6756)
tensor(3.4820),tensor(1.5892)
tensor(9.6553),tensor(-2.8002)
tensor(20.1485),tensor(-8.0046)
tensor(1.5699),tensor(0.4754)
tensor(8.7108),tensor(3.9756)
tensor(1.5916),tensor(0.4820)
tensor(1.3652),tensor(0.7604)
tensor(0.7219),tensor(2.5420)
tensor(7.7442),tensor(-2.3763)
tensor(13.5091),tensor(-3.9178)
tensor(6.2266),tensor(2.8418)
tensor(1.6538),tensor(-0.7086)
tensor(0.0174),tensor(0.0448)
tensor(0.7732),tensor(1.3703)
tensor(0.8375),tensor(2.9488)
tensor(11.0333),tensor(-4.8024)
tensor(1.4858),tensor(0.4500)
tensor(0.7403),tensor(4.1045)
tensor(0.2958),tensor(1.0415)
tensor(1.6698),tensor(5.9964)
tensor(9.0597),tensor(4.1348)
tensor(1.4824),tensor(0.4489)
tensor(0.0756),tensor(0.2714)
tensor(11.1071),tensor(-3.2212)
tensor(0.2986),tensor(0.2858)
tensor(20.8594),tensor(-6.2207)
tensor(0.1038),tensor(-0.0300)
tensor(23.4626),tensor(-6.6360)
tensor(1.0232),tensor(-0.5853)
tensor(13.3499),tensor(-3.8717)
tensor(20.7697),tensor(-6.1940)
tensor(1.0740),tensor(3.8567)
tensor(0.4167),tensor(0.1262)
tensor(0.4188),tensor(1.5040)
tensor(0.4580),tensor(2.5393)
tensor(0.4803),tensor(0.8511)
tensor(0.1681),tensor(0.3674)
tensor(9.7278),tensor(-2.8212)
tensor(0.5563),tensor(-0.0802)
tensor(0.2711),tensor(0.7343)
tensor(23.2519),tensor(-6.5764)
tensor(1.0763),tensor(5.9670)
tensor(23.6873),tensor(-6.6995)
tensor(0.1063),tensor(-0.0307)
tensor(1.6266),tensor(0.4926)
tensor(1.9161),tensor(6.8808)
tensor(9.1286),tensor(4.1662)
tensor(15.2296),tensor(-4.4168)
tensor(7.9659),tensor(3.6356)
tensor(0.4749),tensor(1.7053)
tensor(22.8702),tensor(-6.4684)
tensor(0.2844),tensor(0.7703)
tensor(0.7439),tensor(1.3184)
tensor(9.6272),tensor(-2.9541)
tensor(0.0480),tensor(0.1238)
tensor(7.5974),tensor(-2.3313)
tensor(0.5359),tensor(0.5130)
tensor(0.0560),tensor(0.2010)
tensor(0.5121),tensor(1.3508)
tensor(0.5682),tensor(3.1502)
tensor(1.4774),tensor(0.4474)
tensor(2.3099),tensor(1.0542)
tensor(0.2654),tensor(0.9347)
tensor(0.7278),tensor(-0.0943)
tensor(0.2315),tensor(0.2744)
tensor(0.7859),tensor(2.7672)
tensor(8.8216),tensor(4.0262)
tensor(0.3980),tensor(0.3810)
tensor(0.5753),tensor(2.0661)
tensor(0.1085),tensor(-0.0314)
tensor(1.6313),tensor(0.4940)
tensor(16.6186),tensor(-6.9924)
tensor(0.7004),tensor(1.2412)
tensor(2.1217),tensor(0.9683)
tensor(1.5673),tensor(0.4746)
tensor(0.2142),tensor(0.4683)
tensor(7.8247),tensor(3.5711)
tensor(0.0123),tensor(0.0325)
tensor(0.6851),tensor(3.7982)
tensor(13.4954),tensor(-3.9139)
tensor(0.8921),tensor(3.1414)
tensor(0.2830),tensor(0.7665)
tensor(0.6743),tensor(-0.0874)
tensor(0.0114),tensor(0.0301)
tensor(6.8574),tensor(-1.0773)
tensor(0.0725),tensor(0.1871)
tensor(0.6401),tensor(2.2538)
tensor(6.5043),tensor(-1.0219)
tensor(20.7105),tensor(-6.1763)
tensor(9.4587),tensor(-2.9024)
tensor(0.1605),tensor(0.0486)
tensor(9.6286),tensor(-2.7924)
tensor(0.7564),tensor(4.1934)
tensor(0.5767),tensor(1.5211)
tensor(1.5001),tensor(0.4543)
tensor(0.5962),tensor(0.5708)
tensor(2.5366),tensor(1.1577)
tensor(10.7003),tensor(-3.1032)
tensor(2.7271),tensor(-0.3534)
tensor(1.6508),tensor(5.9283)
tensor(13.8649),tensor(-4.0210)
tensor(11.2716),tensor(-3.2689)
tensor(0.2046),tensor(0.4473)
tensor(0.0079),tensor(0.0209)
tensor(10.9194),tensor(-3.1668)
tensor(5.6334),tensor(-1.7795)
tensor(0.4584),tensor(1.0019)
tensor(0.5822),tensor(2.0908)
tensor(0.4529),tensor(0.8027)
tensor(6.6654),tensor(-2.0453)
tensor(12.0534),tensor(-3.4957)
tensor(0.1585),tensor(0.5692)
tensor(0.5558),tensor(0.9851)
tensor(0.3990),tensor(0.1208)
tensor(0.0495),tensor(0.1278)
tensor(0.2541),tensor(0.9466)
tensor(7.5863),tensor(-2.3279)
tensor(1.2202),tensor(3.3644)
tensor(0.4932),tensor(0.8741)
tensor(3.8569),tensor(1.7603)
tensor(10.1068),tensor(-2.9311)
tensor(22.8257),tensor(-6.4558)
tensor(11.2088),tensor(-3.2507)
tensor(0.5684),tensor(3.1513)
tensor(1.0204),tensor(3.6642)
tensor(0.6996),tensor(3.8785)
tensor(1.5536),tensor(0.4705)
tensor(0.7303),tensor(2.6226)
tensor(1.4890),tensor(0.4509)
tensor(0.9487),tensor(0.5284)
tensor(8.7155),tensor(3.9777)
tensor(0.6381),tensor(3.5376)
tensor(1.4917),tensor(0.4517)
tensor(0.0669),tensor(0.2401)
tensor(0.5894),tensor(2.0752)
tensor(7.9867),tensor(3.6451)
tensor(3.2593),tensor(1.4875)
tensor(3.6181),tensor(1.6513)
tensor(0.0803),tensor(0.2882)
tensor(0.5354),tensor(1.9227)
tensor(22.9408),tensor(-6.4884)
tensor(11.8536),tensor(-3.4377)
tensor(14.5404),tensor(-4.2169)
tensor(12.8386),tensor(-3.7234)
tensor(14.7363),tensor(-4.2737)
tensor(4.0406),tensor(-1.7312)
tensor(11.1897),tensor(-3.2452)
tensor(0.2784),tensor(0.7541)
tensor(0.2258),tensor(0.8110)
tensor(2.5014),tensor(-0.3242)
tensor(0.0218),tensor(0.0562)
tensor(7.4242),tensor(3.3884)
tensor(0.6489),tensor(1.1499)
tensor(1.1748),tensor(4.2188)
tensor(0.0155),tensor(0.0411)
tensor(0.7237),tensor(2.5990)
tensor(1.6117),tensor(0.4881)
tensor(0.1486),tensor(0.5335)
tensor(9.1669),tensor(4.1837)
tensor(0.9241),tensor(2.5479)
tensor(15.1869),tensor(-4.4044)
tensor(6.8419),tensor(3.1226)
tensor(2.5235),tensor(1.1517)
tensor(0.9242),tensor(0.5148)
tensor(0.6913),tensor(2.4826)
tensor(0.0187),tensor(0.0482)
tensor(18.2680),tensor(-7.2575)
tensor(0.4290),tensor(2.3785)
tensor(0.6975),tensor(2.4560)
tensor(0.1002),tensor(0.2588)
tensor(3.0396),tensor(-0.3939)
tensor(0.2901),tensor(1.0213)
tensor(19.4577),tensor(-7.7301)
tensor(12.7112),tensor(-3.6864)
tensor(0.7662),tensor(2.6978)
tensor(11.1293),tensor(-3.2277)
tensor(23.7373),tensor(-6.7137)
tensor(14.5604),tensor(-6.3377)
tensor(0.0355),tensor(0.0917)
tensor(5.1323),tensor(2.3424)
tensor(3.6158),tensor(-1.5492)
tensor(2.7127),tensor(1.2380)
tensor(0.3506),tensor(0.7663)
tensor(0.6096),tensor(1.0803)
tensor(0.3741),tensor(0.8177)
tensor(5.2636),tensor(2.4023)
tensor(0.2679),tensor(0.2565)
tensor(0.7485),tensor(4.1501)
tensor(0.5907),tensor(3.2752)
tensor(0.7469),tensor(4.1412)
tensor(0.0247),tensor(0.0636)
tensor(3.9357),tensor(-0.5100)
tensor(9.1850),tensor(4.1920)
tensor(0.8316),tensor(2.2929)
tensor(0.0177),tensor(0.0458)
tensor(0.8450),tensor(2.3297)
tensor(0.4195),tensor(1.5066)
tensor(2.4558),tensor(-1.0522)
tensor(1.5588),tensor(-0.6679)
tensor(2.0876),tensor(1.1628)
tensor(7.0423),tensor(3.2141)
tensor(0.2147),tensor(0.7560)
tensor(2.5926),tensor(-0.3360)
tensor(0.0496),tensor(0.1782)
tensor(0.4665),tensor(0.8268)
tensor(1.2110),tensor(3.3388)
tensor(23.1565),tensor(-6.5494)
tensor(6.5519),tensor(2.9903)
tensor(0.6754),tensor(2.3781)
tensor(0.0973),tensor(0.3496)
tensor(0.6854),tensor(3.7999)
tensor(0.7366),tensor(1.3055)
tensor(2.9782),tensor(-1.2760)
tensor(0.7470),tensor(0.2262)
tensor(1.2717),tensor(6.6989)
tensor(0.5773),tensor(0.1748)
tensor(0.5448),tensor(0.9655)
tensor(0.5741),tensor(3.1831)
tensor(0.6534),tensor(1.1580)
tensor(7.0353),tensor(-2.1588)
tensor(0.0574),tensor(0.2062)
tensor(9.0513),tensor(4.1310)
tensor(2.3928),tensor(1.0920)
tensor(0.9610),tensor(5.3282)
tensor(0.0952),tensor(0.3419)
tensor(8.8705),tensor(-2.7219)
tensor(0.1435),tensor(0.5151)
tensor(0.3920),tensor(0.8570)
tensor(6.8079),tensor(-2.0890)
tensor(0.4249),tensor(1.1207)
tensor(20.9262),tensor(-6.2407)
tensor(5.6565),tensor(-0.8887)
tensor(10.0502),tensor(-2.9147)
tensor(3.8095),tensor(-0.4937)
tensor(1.6666),tensor(0.5047)
tensor(0.3799),tensor(0.8304)
tensor(0.7642),tensor(1.3544)
tensor(0.7109),tensor(3.9416)
tensor(0.2889),tensor(0.6314)
tensor(23.0641),tensor(-6.5233)
tensor(0.0908),tensor(0.3260)
tensor(0.9557),tensor(2.6351)
tensor(0.5319),tensor(0.9426)
tensor(0.6565),tensor(0.6285)
tensor(0.3818),tensor(1.0071)
tensor(0.2558),tensor(0.2449)
tensor(12.2737),tensor(-3.5596)
tensor(0.0286),tensor(0.0739)
tensor(0.9340),tensor(-0.1210)
tensor(20.7600),tensor(-8.2475)
tensor(7.7251),tensor(3.5257)
tensor(0.3631),tensor(0.9576)
tensor(8.7412),tensor(3.9895)
tensor(8.8764),tensor(-2.7237)
tensor(20.1074),tensor(-7.9882)
tensor(22.7363),tensor(-6.4306)
tensor(0.5803),tensor(3.2172)
tensor(0.0529),tensor(-0.0153)
tensor(20.4961),tensor(-6.1124)
tensor(23.2543),tensor(-6.5771)
tensor(0.3541),tensor(0.7741)
tensor(0.4912),tensor(0.8706)
tensor(0.2583),tensor(0.9096)
tensor(22.2605),tensor(-6.2960)
tensor(0.3869),tensor(1.3624)
tensor(0.5136),tensor(0.1555)
tensor(0.6839),tensor(2.4083)
tensor(0.6492),tensor(1.1506)
tensor(12.9345),tensor(-3.7512)
tensor(7.9670),tensor(3.6361)
tensor(0.0871),tensor(0.3128)
tensor(23.2829),tensor(-6.5852)
tensor(1.4593),tensor(-0.1891)
tensor(0.0372),tensor(0.0961)
tensor(0.5166),tensor(0.9156)
tensor(0.2310),tensor(0.8135)
tensor(0.5406),tensor(0.9580)
tensor(0.1302),tensor(-0.0745)
tensor(0.0552),tensor(0.1426)
tensor(23.7360),tensor(-6.7133)
tensor(23.2473),tensor(-6.5751)
tensor(0.6333),tensor(1.1223)
tensor(0.5450),tensor(3.0217)
tensor(0.6555),tensor(0.6276)
tensor(0.4694),tensor(1.0260)
tensor(0.0800),tensor(0.2873)
tensor(7.5046),tensor(3.4251)
tensor(0.0115),tensor(0.0306)
tensor(0.1566),tensor(0.5624)
tensor(23.6914),tensor(-6.7007)
tensor(0.6345),tensor(1.1244)
tensor(0.1454),tensor(0.0440)
tensor(0.6475),tensor(3.5899)
tensor(1.4703),tensor(0.4453)
tensor(0.7921),tensor(1.4037)
tensor(7.8072),tensor(3.5632)
tensor(0.0820),tensor(0.2117)
tensor(1.4886),tensor(0.4508)
tensor(6.9533),tensor(-2.1336)
tensor(0.0283),tensor(0.0732)
tensor(0.6271),tensor(2.2521)
tensor(0.8487),tensor(-0.1100)
tensor(0.6475),tensor(3.5900)
tensor(1.0830),tensor(2.9859)
tensor(0.6895),tensor(1.8186)
tensor(0.6960),tensor(1.2335)
tensor(0.6906),tensor(1.9040)
tensor(3.4188),tensor(1.5603)
tensor(3.2092),tensor(1.4647)
tensor(14.1806),tensor(-4.1126)
tensor(0.5126),tensor(1.1206)
tensor(0.0708),tensor(0.1829)
tensor(0.0758),tensor(0.2722)
tensor(14.7072),tensor(-4.2653)
tensor(21.2475),tensor(-6.3365)
tensor(9.2411),tensor(-2.8356)
tensor(0.6354),tensor(2.2816)
tensor(11.4925),tensor(-3.3330)
tensor(6.2682),tensor(-1.9800)
tensor(0.2737),tensor(0.2620)
tensor(10.4016),tensor(-4.5275)
tensor(0.7415),tensor(4.1109)
tensor(0.0199),tensor(0.0515)
tensor(0.7935),tensor(2.1879)
tensor(1.6115),tensor(0.4880)
tensor(20.4544),tensor(-6.1000)
tensor(3.4282),tensor(1.5646)
tensor(1.9491),tensor(0.5903)
tensor(0.4555),tensor(0.8072)
tensor(0.0574),tensor(0.2060)
tensor(0.3082),tensor(1.7090)
tensor(4.3777),tensor(-1.8756)
tensor(0.5368),tensor(1.8903)
tensor(22.0169),tensor(-6.2271)
tensor(0.6779),tensor(-0.0878)
tensor(0.5156),tensor(0.1561)
tensor(0.3318),tensor(0.8752)
tensor(1.5426),tensor(0.4672)
tensor(8.2532),tensor(-2.5325)
tensor(0.7074),tensor(3.9219)
tensor(15.7336),tensor(-6.8483)
tensor(0.4315),tensor(0.7646)
tensor(0.6543),tensor(0.6264)
tensor(16.0065),tensor(-6.9671)
tensor(0.1139),tensor(0.2941)
tensor(0.0279),tensor(0.0721)
tensor(6.1739),tensor(2.8177)
tensor(15.2291),tensor(-4.4167)
tensor(17.9006),tensor(-7.1115)
tensor(1.7091),tensor(0.5176)
tensor(7.8302),tensor(-2.4027)
tensor(18.9749),tensor(-5.0481)
tensor(0.3316),tensor(0.7248)
tensor(0.3381),tensor(1.1904)
tensor(10.0560),tensor(-3.0857)
tensor(0.7262),tensor(2.0022)
tensor(17.3476),tensor(-6.8918)
tensor(0.3905),tensor(0.8536)
tensor(0.0698),tensor(0.0182)
tensor(1.2183),tensor(3.3592)
tensor(0.5219),tensor(1.8741)
tensor(0.4389),tensor(0.4202)
tensor(1.6764),tensor(0.5077)
tensor(0.5614),tensor(3.1127)
tensor(0.2163),tensor(0.7616)
tensor(6.1040),tensor(-1.9282)
tensor(0.6368),tensor(3.5308)
tensor(0.1590),tensor(0.3475)
tensor(0.2622),tensor(0.9234)
tensor(1.2549),tensor(0.6990)
tensor(1.6544),tensor(5.9411)
tensor(0.0173),tensor(0.0446)
tensor(0.7828),tensor(2.1584)
tensor(1.6861),tensor(0.5106)
tensor(20.7143),tensor(-8.2293)
tensor(10.5032),tensor(-3.0461)
tensor(0.0611),tensor(0.1578)
tensor(0.5620),tensor(3.1157)
tensor(9.8843),tensor(-2.8666)
tensor(14.8341),tensor(-6.4568)
tensor(0.0671),tensor(0.1731)
tensor(0.9038),tensor(-0.5170)
tensor(2.8724),tensor(-0.3722)
tensor(0.0544),tensor(-0.0157)
tensor(0.0545),tensor(0.1956)
tensor(5.2310),tensor(-0.8218)
tensor(1.1931),tensor(4.2845)
tensor(23.7197),tensor(-6.7087)
tensor(0.7369),tensor(0.4104)
tensor(0.6267),tensor(0.1898)
tensor(0.6533),tensor(0.6254)
tensor(0.0211),tensor(0.0545)
tensor(1.4752),tensor(5.2976)
tensor(0.3317),tensor(1.1912)
tensor(0.2223),tensor(0.7826)
tensor(1.2121),tensor(0.6752)
tensor(3.7754),tensor(1.7231)
tensor(0.0704),tensor(0.2530)
tensor(18.9816),tensor(-5.0499)
tensor(0.3787),tensor(1.3336)
tensor(0.6544),tensor(2.3043)
tensor(16.3878),tensor(-4.3599)
tensor(0.0603),tensor(-0.0174)
tensor(8.9954),tensor(4.1055)
tensor(0.0752),tensor(0.0196)
tensor(20.7258),tensor(-6.1809)
tensor(5.3777),tensor(2.4544)
tensor(0.0703),tensor(0.2525)
tensor(0.6265),tensor(2.2497)
tensor(0.4486),tensor(1.1832)
tensor(6.6706),tensor(-2.0469)
tensor(10.0571),tensor(-2.9167)
tensor(0.1459),tensor(0.0442)
tensor(0.4267),tensor(0.4085)
tensor(0.4962),tensor(0.8793)
tensor(1.1755),tensor(4.2213)
tensor(0.0279),tensor(0.0720)
tensor(1.0284),tensor(2.8356)
tensor(0.6619),tensor(3.6695)
tensor(0.2238),tensor(0.0678)
tensor(0.7244),tensor(2.5508)
tensor(6.9523),tensor(3.1730)
tensor(0.4749),tensor(2.6331)
tensor(0.0744),tensor(0.2670)
tensor(0.6150),tensor(1.0898)
tensor(0.2970),tensor(0.6493)
tensor(0.6497),tensor(3.6023)
tensor(0.4618),tensor(2.5605)
tensor(0.5292),tensor(2.9343)
tensor(1.3632),tensor(-0.1767)
tensor(0.3344),tensor(0.8822)
tensor(0.5977),tensor(3.3137)
tensor(2.1601),tensor(0.9858)
tensor(3.2685),tensor(-0.4236)
tensor(8.5375),tensor(3.8965)
tensor(10.4822),tensor(-3.0400)
tensor(7.1528),tensor(3.2645)
tensor(0.4822),tensor(0.8546)
tensor(13.3919),tensor(-3.8839)
tensor(9.4390),tensor(-2.8964)
tensor(0.1269),tensor(0.4559)
tensor(12.7609),tensor(-3.7009)
tensor(10.2326),tensor(-2.9676)
tensor(23.4704),tensor(-6.6382)
tensor(0.3658),tensor(0.9648)
tensor(0.0606),tensor(0.2177)
tensor(0.6543),tensor(0.6264)
tensor(0.4957),tensor(1.7455)
tensor(6.0274),tensor(2.7509)
tensor(8.9177),tensor(-2.7364)
tensor(2.1218),tensor(7.6194)
tensor(0.9685),tensor(2.6702)
tensor(7.6992),tensor(-2.3625)
tensor(9.3362),tensor(-2.8648)
tensor(0.2957),tensor(0.0896)
tensor(0.6928),tensor(1.9102)
tensor(0.7332),tensor(0.4084)
tensor(7.7767),tensor(3.5492)
tensor(0.5654),tensor(3.1347)
tensor(16.6910),tensor(-7.0229)
tensor(6.3439),tensor(-2.0040)
tensor(5.2964),tensor(-0.8321)
tensor(1.6694),tensor(0.5056)
tensor(0.5267),tensor(1.1513)
tensor(0.0516),tensor(-0.0056)
tensor(16.7263),tensor(-4.4499)
tensor(0.0945),tensor(-0.0273)
tensor(1.0318),tensor(2.8449)
tensor(0.6899),tensor(1.9023)
tensor(0.2860),tensor(0.2738)
tensor(7.6760),tensor(3.5033)
tensor(1.1820),tensor(3.2589)
tensor(0.5434),tensor(1.9513)
tensor(11.8514),tensor(-3.4371)
tensor(0.3967),tensor(0.8671)
tensor(0.0547),tensor(0.0143)
tensor(1.0686),tensor(2.9462)
tensor(1.5697),tensor(0.4754)
tensor(3.7929),tensor(-1.6251)
tensor(0.7626),tensor(2.7385)
tensor(12.6924),tensor(-3.6810)
tensor(0.6934),tensor(1.2288)
tensor(1.1844),tensor(3.2657)
tensor(1.1846),tensor(-0.1535)
tensor(5.7364),tensor(-0.9012)
tensor(10.6651),tensor(-3.0930)
tensor(0.5654),tensor(3.1346)
tensor(9.7564),tensor(4.4528)
tensor(0.4793),tensor(0.8494)
tensor(0.9820),tensor(3.5265)
tensor(22.1142),tensor(-6.2546)
tensor(3.6677),tensor(1.6739)
tensor(0.0565),tensor(0.2030)
tensor(0.4354),tensor(0.7717)
tensor(13.5149),tensor(-3.9195)
tensor(6.5965),tensor(-2.0241)
tensor(0.2846),tensor(0.7708)
tensor(14.4191),tensor(-4.1818)
tensor(10.5671),tensor(-3.0646)
tensor(4.4232),tensor(-0.5732)
tensor(0.5618),tensor(3.1145)
tensor(0.5639),tensor(3.1262)
tensor(14.6408),tensor(-6.3726)
tensor(0.2472),tensor(0.2366)
tensor(11.9321),tensor(-3.4605)
tensor(10.9487),tensor(-3.1753)
tensor(0.2059),tensor(0.4501)
tensor(0.6800),tensor(1.2051)
tensor(15.2430),tensor(-4.4207)
tensor(0.5497),tensor(1.9357)
tensor(1.0081),tensor(-0.1306)
tensor(19.3367),tensor(-5.1444)
tensor(5.3920),tensor(2.4609)
tensor(7.8353),tensor(3.5760)
tensor(0.6993),tensor(3.8770)
tensor(0.6701),tensor(2.3594)
tensor(0.3941),tensor(0.8615)
tensor(2.7930),tensor(1.2747)
tensor(20.1026),tensor(-7.9863)
tensor(7.6314),tensor(3.4829)
tensor(0.8255),tensor(2.9066)
tensor(17.8903),tensor(-4.7596)
tensor(0.6068),tensor(1.3264)
tensor(0.0108),tensor(0.0285)
tensor(0.6498),tensor(0.6221)
tensor(1.0217),tensor(3.6689)
tensor(0.0252),tensor(0.0651)
tensor(1.6734),tensor(0.5068)
tensor(0.2692),tensor(0.7291)
tensor(13.5492),tensor(-3.9295)
tensor(0.6547),tensor(-0.0944)
tensor(23.4296),tensor(-6.6267)
tensor(0.1004),tensor(0.2591)
tensor(17.7791),tensor(-7.0633)
tensor(7.5363),tensor(-2.3125)
tensor(0.4720),tensor(-0.0671)
tensor(6.1414),tensor(2.8029)
tensor(0.6095),tensor(0.5836)
tensor(0.3426),tensor(0.7490)
tensor(0.0842),tensor(0.2173)
tensor(0.5675),tensor(3.1461)
tensor(9.0341),tensor(-1.4193)
tensor(0.6329),tensor(2.2287)
tensor(0.4376),tensor(0.9566)
tensor(0.3941),tensor(1.0394)
tensor(4.7531),tensor(2.1693)
tensor(0.6362),tensor(1.6780)
tensor(0.5288),tensor(0.9372)
tensor(0.0540),tensor(-0.0058)
tensor(4.1455),tensor(-1.7762)
tensor(0.4183),tensor(1.5020)
tensor(19.2039),tensor(-5.1091)
tensor(13.2484),tensor(-3.8423)
tensor(9.6898),tensor(4.4224)
tensor(0.4728),tensor(1.2470)
tensor(0.9524),tensor(0.2884)
tensor(9.6480),tensor(4.4033)
tensor(0.3968),tensor(1.0465)
tensor(23.6225),tensor(-6.6812)
tensor(6.7952),tensor(-2.0851)
tensor(0.4626),tensor(2.5645)
tensor(0.1153),tensor(0.0349)
tensor(1.0158),tensor(5.6321)
tensor(0.2286),tensor(0.2709)
tensor(8.1503),tensor(-2.5009)
tensor(0.1085),tensor(0.2801)
tensor(12.2649),tensor(-3.5570)
tensor(16.6962),tensor(-4.4419)
tensor(6.7114),tensor(-2.0594)
tensor(0.3412),tensor(0.3267)
tensor(0.1559),tensor(-0.0892)
tensor(13.5039),tensor(-3.9163)
tensor(0.4544),tensor(2.5196)
tensor(0.8279),tensor(0.4612)
tensor(9.0677),tensor(4.1384)
tensor(7.5711),tensor(3.4554)
tensor(11.9872),tensor(-3.4765)
tensor(0.8979),tensor(3.2246)
tensor(13.6964),tensor(-3.9722)
tensor(0.6526),tensor(0.6248)
tensor(0.3204),tensor(1.7763)
tensor(0.6974),tensor(3.8665)
tensor(14.0141),tensor(-4.0643)
tensor(2.6004),tensor(1.1868)
tensor(12.6719),tensor(-3.6750)
tensor(0.0078),tensor(0.0207)
tensor(0.5706),tensor(1.2474)
tensor(12.4535),tensor(-3.6117)
tensor(9.0161),tensor(-2.7666)
tensor(20.0568),tensor(-7.9681)
tensor(0.4538),tensor(2.5157)
tensor(0.5910),tensor(3.2768)
tensor(18.8475),tensor(-5.0143)
tensor(1.4107),tensor(7.0057)
tensor(1.2172),tensor(3.3560)
tensor(1.4871),tensor(0.4504)
tensor(1.5499),tensor(0.4694)
tensor(1.2667),tensor(0.7055)
tensor(12.7322),tensor(-3.6925)
tensor(19.2370),tensor(-5.1179)
tensor(3.0234),tensor(1.3798)
tensor(0.0535),tensor(-0.0058)
tensor(6.3956),tensor(-1.0048)
tensor(7.8627),tensor(3.5885)
tensor(23.4015),tensor(-6.6187)
tensor(0.1196),tensor(0.4294)
tensor(0.1129),tensor(0.4054)
tensor(0.2360),tensor(0.5159)
tensor(0.0546),tensor(-0.0157)
tensor(2.2714),tensor(1.0367)
tensor(0.5067),tensor(0.8980)
